dialogue_id,sentence_id,speaker,text,is_immoral,types,intensity
615281b0aab10bca18a46995,615281b0aab10bca18a46995-1,1,야 어제 축구봄? 잘하더라,False,IMMORAL_NONE,0
615281b0aab10bca18a46995,615281b0aab10bca18a46995-2,2,뭘 잘해 그 전에 3판이나 쳐 말아먹었는데? 한국축구는 답이 없어,True,"DISCRIMINATION,HATE,CENSURE",1.0
615281b0aab10bca18a46995,615281b0aab10bca18a46995-3,1,그래도 어제 이긴건 잘한거잖아.,False,IMMORAL_NONE,0
615281b0aab10bca18a46995,615281b0aab10bca18a46995-4,2,그럼 뭐하냐고 못하는 팀만 잡고. 잘하는 팀만나면 매번 지는데? 발전이라는게 없어 사람이.,True,CENSURE,1.0
615281b0aab10bca18a46995,615281b0aab10bca18a46995-5,1,그건 맞아. 못하는 팀만 잡는건 맞지. 한국축구는 윗놈들이 문제야,True,"DISCRIMINATION,CENSURE",2.0
615281b0aab10bca18a46995,615281b0aab10bca18a46995-6,2,윗놈들만 문제냐? 축구선수라는것들이 맨날 지려고 축구하냐? 다리를 다 분질러버려야지,True,"DISCRIMINATION,CENSURE",2.0
615eae21dcbfe5fa32dfcb39,615eae21dcbfe5fa32dfcb39-1,1,하악하악. 신음소리 한번 화끈하네.,True,SEXUAL,1.0
615eae21dcbfe5fa32dfcb39,615eae21dcbfe5fa32dfcb39-2,2,저런건 따로 연습하는건가?,False,IMMORAL_NONE,0
615eae21dcbfe5fa32dfcb39,615eae21dcbfe5fa32dfcb39-3,2,연습용으로 날 얼마든지 공짜로 써도 되는데 ㅎㅎ,True,SEXUAL,1.0
615eae21dcbfe5fa32dfcb39,615eae21dcbfe5fa32dfcb39-4,1,명색이 애로배우인데 니 걸로 신음 연습이나 되겠냐.,True,"CENSURE,SEXUAL",2.0
615eae21dcbfe5fa32dfcb39,615eae21dcbfe5fa32dfcb39-5,1,거짓 연기연습은 되겠다만. ㅋㅋㅋ,True,"SEXUAL,CENSURE",2.0
6167ce0f9cbb21a3041de50d,6167ce0f9cbb21a3041de50d-1,1,미래의 지잡대생이랑 같은 반인거 짜증남 ㅋㅋㅋ,True,"DISCRIMINATION,CENSURE",1.0
6167ce0f9cbb21a3041de50d,6167ce0f9cbb21a3041de50d-2,1,이런 수준 낮은 애들이랑 같은 반을 해야하나,True,"DISCRIMINATION,CENSURE",2.0
6167ce0f9cbb21a3041de50d,6167ce0f9cbb21a3041de50d-3,2,서울대 갈 애들도 니 보고 그런 생각하는 중임 ㅋㅋㅋ,True,"DISCRIMINATION,CENSURE",1.0
615281b8aab10bca18a490a3,615281b8aab10bca18a490a3-1,1,너는 사람 보는 눈이 그렇게 없어서 어떻게 하냐~,True,CENSURE,1.0
615281b8aab10bca18a490a3,615281b8aab10bca18a490a3-2,2,내가 왜 사람 보는 눈이 없어?,False,IMMORAL_NONE,0
615281b8aab10bca18a490a3,615281b8aab10bca18a490a3-3,1,니가 달고 다니는 그 남친이란 애 수준을 보면 답 나오잖아.,True,CENSURE,2.0
615d340f78290791e956bf7d,615d340f78290791e956bf7d-1,1,아프간 특별기여자들이 한국에서 의료업종에 종사하고 싶다고 하더라,False,IMMORAL_NONE,0
615d340f78290791e956bf7d,615d340f78290791e956bf7d-2,2,쟤네 수술중에 기도하다가 환자 다 죽겠다ㅋㅋ,True,DISCRIMINATION,1.0
615d340f78290791e956bf7d,615d340f78290791e956bf7d-3,2,쟤네는 싹다 가둬놓고 뇌세탁 한번 시켜서 종교이념 버리게 해야됨,True,"DISCRIMINATION,HATE",1.0
619c954dae2e7b89e1c19a93,619c954dae2e7b89e1c19a93-1,1,30살 넘으면 아이돌 은퇴해야된다고 생각함,True,CENSURE,1.0
619c954dae2e7b89e1c19a93,619c954dae2e7b89e1c19a93-2,1,주름 자글자글해서 그게 아이돌이냐,True,CENSURE,1.0
619c954dae2e7b89e1c19a93,619c954dae2e7b89e1c19a93-3,2,10대들의 우상 되기만 하면 아이돌이지 뭐,False,IMMORAL_NONE,0
619c954dae2e7b89e1c19a93,619c954dae2e7b89e1c19a93-4,2,#@인간및인간집단.인물.방송인.남성#은 연차차도 인기 많던데,False,IMMORAL_NONE,0
619c954dae2e7b89e1c19a93,619c954dae2e7b89e1c19a93-5,2,앞으로 몇년은 더 해먹을 수 있을 듯,False,IMMORAL_NONE,0
615281b0aab10bca18a468f3,615281b0aab10bca18a468f3-1,1,나 좀그만불러 짜증나게..,True,CENSURE,1.0
615281b0aab10bca18a468f3,615281b0aab10bca18a468f3-2,2,왜그래? 부를 일이 있으니 부르지 멍청아,True,CENSURE,2.0
615281b0aab10bca18a468f3,615281b0aab10bca18a468f3-3,3,넌 그래도 너무 많이 부르긴하더라 사람귀찮게 말이야,True,HATE,1.0
615f0138dcbfe5fa32e06462,615f0138dcbfe5fa32e06462-1,1,얘가 민주당 후보라니 민주당은 이제 망했네,False,IMMORAL_NONE,0
615f0138dcbfe5fa32e06462,615f0138dcbfe5fa32e06462-2,1,저런 인성 더러운 자식이 대통령을 어떻게 해?,True,CENSURE,1.0
615f0138dcbfe5fa32e06462,615f0138dcbfe5fa32e06462-3,2,쟤를 뽑은 당원들도 뇌가 없나보다,True,CENSURE,2.0
619fdafdae2e7b89e1cfcb38,619fdafdae2e7b89e1cfcb38-1,1,곧 할로윈인데 너무 설래,False,IMMORAL_NONE,0
619fdafdae2e7b89e1cfcb38,619fdafdae2e7b89e1cfcb38-2,2,할로윈에 뭐 할거야?,False,IMMORAL_NONE,0
619fdafdae2e7b89e1cfcb38,619fdafdae2e7b89e1cfcb38-3,1,사람들이랑 사진 찍고 놀려구,False,IMMORAL_NONE,0
619fdafdae2e7b89e1cfcb38,619fdafdae2e7b89e1cfcb38-4,2,우리나라 명절도 아닌데 뭐하러 그런걸 챙기냐?,False,IMMORAL_NONE,0
619fdafdae2e7b89e1cfcb38,619fdafdae2e7b89e1cfcb38-5,2,인생에 하등 도움도 안되는걸 챙기네,True,CENSURE,2.0
6167cd869cbb21a3041dc795,6167cd869cbb21a3041dc795-1,1,비건들은 달걀 이런 거도 안 먹나?,False,IMMORAL_NONE,0
6167cd869cbb21a3041dc795,6167cd869cbb21a3041dc795-2,2,비건 종류도 여러 개야! 생선은 먹는 비건도 있어,False,IMMORAL_NONE,0
6167cd869cbb21a3041dc795,6167cd869cbb21a3041dc795-3,3,비건 ㅋㅋㅋ 가지가지 한다 ㅋㅋㅋ 있어보이는 척 하는 종자들,True,"HATE,CENSURE",1.0
6162b047ebf4829a1b34db6a,6162b047ebf4829a1b34db6a-1,1,옥상에서 술 마시던 대학생 추락사 했대 ㅜㅜ,False,IMMORAL_NONE,0
6162b047ebf4829a1b34db6a,6162b047ebf4829a1b34db6a-2,2,ㅋㅋㅋ 같이 마신 애가 밀었나보네 ㅋㅋㅋ,False,IMMORAL_NONE,0
6162b047ebf4829a1b34db6a,6162b047ebf4829a1b34db6a-3,1,그게 할 소리냐 ㅉㅉ 멍청한 놈..,True,CENSURE,1.0
6162b047ebf4829a1b34db6a,6162b047ebf4829a1b34db6a-4,2,저거 지잡대생이라 떨어진거다 인 서울이었으면 안 떨어짐 ㅋㅋㅋ 역시 지능차이~,True,"DISCRIMINATION,CENSURE",2.0
615d340f78290791e956be9c,615d340f78290791e956be9c-1,1,탈레반이 정부나 미군에게 협력한 시민들과 그 가족들 모조리 처형했대...,False,IMMORAL_NONE,0
615d340f78290791e956be9c,615d340f78290791e956be9c-2,2,이재명이 대통령 되면 한국도 저꼴 나는겨ㅋㅋ,True,CENSURE,1.0
615d340f78290791e956be9c,615d340f78290791e956be9c-3,1,우리도 친중종북 용공분자들 다 잡아다가 저렇게 일가족 몰살시켜야 하는데.,True,"VIOLENCE,CRIME",2.0
6175978f9d1c76df12f8b5f3,6175978f9d1c76df12f8b5f3-1,1,인터넷 방송은 왜 보는 거냐?,False,IMMORAL_NONE,0
6175978f9d1c76df12f8b5f3,6175978f9d1c76df12f8b5f3-2,2,재밌으니까 보겠지 ㅋㅋ,False,IMMORAL_NONE,0
6175978f9d1c76df12f8b5f3,6175978f9d1c76df12f8b5f3-3,1,인터넷 방송이나 주구장창 보는 파오후들 진짜 역겨워.,True,"HATE,CENSURE",2.0
6175978f9d1c76df12f8b5f3,6175978f9d1c76df12f8b5f3-4,2,돈 기부하는 거 보면 대단할 때도 있어 ㅋㅋㅋ,False,IMMORAL_NONE,0
6175978f9d1c76df12f8b5f3,6175978f9d1c76df12f8b5f3-5,1,그 돈으로 나는 헬스장을 다닐 것 같아,False,IMMORAL_NONE,0
6175978f9d1c76df12f8b5f3,6175978f9d1c76df12f8b5f3-6,2,나는 맛있는 거 사먹을 것 같음 ㅋㅋㅋ,False,IMMORAL_NONE,0
619ce7b1ae2e7b89e1c26a7e,619ce7b1ae2e7b89e1c26a7e-1,1,백신패스 시행 안했으면 좋겠음,False,IMMORAL_NONE,0
619ce7b1ae2e7b89e1c26a7e,619ce7b1ae2e7b89e1c26a7e-2,1,접종한다고 코로나 안 걸리는 것도 아니고.,False,IMMORAL_NONE,0
619ce7b1ae2e7b89e1c26a7e,619ce7b1ae2e7b89e1c26a7e-3,1,위드 코로나도 시기 상조임.,False,IMMORAL_NONE,0
619ce7b1ae2e7b89e1c26a7e,619ce7b1ae2e7b89e1c26a7e-4,2,#@인간및인간집단.인물.정치인.남성# 이 모지리는 해결책도 없으면서 나대는 중.,True,"HATE,CENSURE",1.0
619ce7b1ae2e7b89e1c26a7e,619ce7b1ae2e7b89e1c26a7e-5,2,이딴 멍청한 인간한테 속는 국민들도 멍청함,True,"HATE,CENSURE",1.0
615e94c9dcbfe5fa32dd83de,615e94c9dcbfe5fa32dd83de-1,1,#@인간및인간집단.인물.정치인.여성# 부모가 총맞아 죽지 않았어도 정상적인 가정환경은 아님.,True,"CENSURE,HATE",1.0
615e94c9dcbfe5fa32dd83de,615e94c9dcbfe5fa32dd83de-2,1,#@인간및인간집단.인물.정치인.여성#도 사이코패스였다지? #@인간및인간집단.인물.정치인.남성# 말에 뼈가 있음.,True,CENSURE,2.0
615e94c9dcbfe5fa32dd83de,615e94c9dcbfe5fa32dd83de-3,2,#@인간및인간집단.인물.인물_무정보.남성#이 그 시절 약에 빠진거나 #@인간및인간집단.인물.정치인.여성#가 #@인간및인간집단.인물.인물_무정보.남성#한테 빠진 것도 뭐…,True,CENSURE,2.0
61827d2b73a3f40d10a5224d,61827d2b73a3f40d10a5224d-1,1,팀플에 외국인 있는데 너무 힘들어,False,IMMORAL_NONE,0
61827d2b73a3f40d10a5224d,61827d2b73a3f40d10a5224d-2,1,말도 못 알아듣고 영어로만 말하려고 해,False,IMMORAL_NONE,0
61827d2b73a3f40d10a5224d,61827d2b73a3f40d10a5224d-3,2,진짜 스트레스 받겠다,False,IMMORAL_NONE,0
61827d2b73a3f40d10a5224d,61827d2b73a3f40d10a5224d-4,1,민폐만 끼치는 놈 진짜 죽여버리고 싶어,True,HATE,2.0
61921b95b1bee6a4bd7bef0f,61921b95b1bee6a4bd7bef0f-1,1,#@인간및인간집단.인물.정치인.남성# 지지하는 것들은 보수도 아니야,False,IMMORAL_NONE,0
61921b95b1bee6a4bd7bef0f,61921b95b1bee6a4bd7bef0f-2,2,대깨문은 끼어들지 마셈,True,CENSURE,2.0
61921b95b1bee6a4bd7bef0f,61921b95b1bee6a4bd7bef0f-3,1,#@인간및인간집단.인물.정치인.남성#은 #@인간및인간집단.인물.정치인.남성# 사냥개였는데 모르심?,False,IMMORAL_NONE,0
615d33fc78290791e9566cba,615d33fc78290791e9566cba-1,1,저 슈퍼챗 쏘는 저능아들 윤도리도리 지지하는 놈들임,True,"HATE,CENSURE",2.0
615d33fc78290791e9566cba,615d33fc78290791e9566cba-2,2,자식한테 용돈받아서 쳐 쏟아붓는 틀딱들이지,True,"HATE,CENSURE",2.0
618101f79000bc5fc6f8f16f,618101f79000bc5fc6f8f16f-1,1,처음부터 계획적으로 들어와서 고기에 밥에 술까지 먹고 도망갔어,True,CENSURE,1.0
618101f79000bc5fc6f8f16f,618101f79000bc5fc6f8f16f-2,2,젊은 놈들이 무전 취식이라니,True,CENSURE,1.0
618101f79000bc5fc6f8f16f,618101f79000bc5fc6f8f16f-3,2,어우 찌질하다 찌질해 그렇게 살고 싶을까?,True,CENSURE,1.0
618101f79000bc5fc6f8f16f,618101f79000bc5fc6f8f16f-4,3,혹시 부모 없는 고아 아닐까?,False,IMMORAL_NONE,0
618101f79000bc5fc6f8f16f,618101f79000bc5fc6f8f16f-5,3,얼마나 배가 고프면 저랬을까 싶네,False,IMMORAL_NONE,0
618101f79000bc5fc6f8f16f,618101f79000bc5fc6f8f16f-6,2,배고파서 저렇게 먹튀하면 괜찮다는 거야?,False,IMMORAL_NONE,0
618101f79000bc5fc6f8f16f,618101f79000bc5fc6f8f16f-7,2,그리고 젊은 놈들이 사지 멀쩡한데 어디가서 밥 사먹을 만큼 돈 못 벌까,True,CENSURE,1.0
618101f79000bc5fc6f8f16f,618101f79000bc5fc6f8f16f-8,2,저런놈들은 정신 차리게 무조건 신고해야해,True,CENSURE,1.0
618101f79000bc5fc6f8f16f,618101f79000bc5fc6f8f16f-9,2,안그러면 거지근성 못고치고 평생 빌어 먹고 살아,True,CENSURE,1.0
618101f79000bc5fc6f8f16f,618101f79000bc5fc6f8f16f-10,2,재활용도 불가능한 이런 인간 쓰레기 같으니,True,CENSURE,1.0
6175962c9d1c76df12f8b299,6175962c9d1c76df12f8b299-1,1,사진 보고 소개팅 나갔다가 실물 보고 토악질 나왔어.,True,CENSURE,1.0
6175962c9d1c76df12f8b299,6175962c9d1c76df12f8b299-2,2,에이 사진이랑 얼마나 달랐길래,False,IMMORAL_NONE,0
6175962c9d1c76df12f8b299,6175962c9d1c76df12f8b299-3,1,그냥 아예 다른 사람이 나왔어.,False,IMMORAL_NONE,0
6175962c9d1c76df12f8b299,6175962c9d1c76df12f8b299-4,2,ㅋㅋ 많이 놀랐구나,False,IMMORAL_NONE,0
6175962c9d1c76df12f8b299,6175962c9d1c76df12f8b299-5,1,응 진짜 사진은 믿는 거 아니다,False,IMMORAL_NONE,0
6175962c9d1c76df12f8b299,6175962c9d1c76df12f8b299-6,2,새겨 들을게 ㅋㅋㅋ,False,IMMORAL_NONE,0
6167cddf9cbb21a3041de4a6,6167cddf9cbb21a3041de4a6-1,1,집에만 있으니까 피부가 하얘지는 느낌이야,False,IMMORAL_NONE,0
6167cddf9cbb21a3041de4a6,6167cddf9cbb21a3041de4a6-2,2,그럼 흑인들은 방구석에 묶어두고 일 시켜야겠노,True,"CENSURE,DISCRIMINATION",2.0
6167cddf9cbb21a3041de4a6,6167cddf9cbb21a3041de4a6-3,1,흑인들을 하얗게 만들어서 뭐하게 근데?,False,IMMORAL_NONE,0
615d33f378290791e9564355,615d33f378290791e9564355-1,1,아이돌들 몰래 연애하는게 다 집에 들어가서 하는 거였냐?,False,IMMORAL_NONE,0
615d33f378290791e9564355,615d33f378290791e9564355-2,2,차데이트 다음으로 집데이트 많이 한다던데 그래서 독립했구나,False,IMMORAL_NONE,0
615d33f378290791e9564355,615d33f378290791e9564355-3,3,하긴... 집에 둘만 있으면 눈치 안보고 물고 빨고 할 수 있겠지,True,"CENSURE,SEXUAL",2.0
615281b8aab10bca18a48e77,615281b8aab10bca18a48e77-1,1,캣맘들 데려다 키울 것도 아니면서 극성이네.,True,CENSURE,1.0
615281b8aab10bca18a48e77,615281b8aab10bca18a48e77-2,2,그래도 돌봐주는 건 좋은 일 아닌가.,False,IMMORAL_NONE,0
615281b8aab10bca18a48e77,615281b8aab10bca18a48e77-3,1,말이 좋아 돌봐주는 거지 저건 착한 사람 코스프레임.,True,CENSURE,1.0
615281a7aab10bca18a43b60,615281a7aab10bca18a43b60-1,1,여자들은 보통 남 눈치 잘 보는 편이잖아,False,IMMORAL_NONE,0
615281a7aab10bca18a43b60,615281a7aab10bca18a43b60-2,2,일반화는 아닌데 남자에 비해 눈치를 많이 보긴 하는듯,False,IMMORAL_NONE,0
615281a7aab10bca18a43b60,615281a7aab10bca18a43b60-3,1,한남들도 눈치 좀 봤으면 ^^,True,"HATE,CENSURE",3.0
61740ae79d1c76df12f4f77a,61740ae79d1c76df12f4f77a-1,1,얘는 노래는 잘하는데 여가수 치고는 비주얼이 좀 그렇지?,True,CENSURE,1.0
61740ae79d1c76df12f4f77a,61740ae79d1c76df12f4f77a-2,2,맞아 너무 뚱뚱해서 그냥 성악가 같음 ㅋㅋㅋ,True,CENSURE,2.0
61740ae79d1c76df12f4f77a,61740ae79d1c76df12f4f77a-3,1,근데 살 뺴면 목소리 안 나온대,False,IMMORAL_NONE,0
61740ae79d1c76df12f4f77a,61740ae79d1c76df12f4f77a-4,2,그럼 뭐 뺄 수도 없고 안타깝네,False,IMMORAL_NONE,0
617d17aa981456c069c474a9,617d17aa981456c069c474a9-1,1,경찰이라는 놈들은 대체 하는 게 뭐야?,False,IMMORAL_NONE,0
617d17aa981456c069c474a9,617d17aa981456c069c474a9-2,2,이번에는 무슨 일이야?,False,IMMORAL_NONE,0
617d17aa981456c069c474a9,617d17aa981456c069c474a9-3,1,또 스토킹범 풀어줬다가 살인 났잖아,False,IMMORAL_NONE,0
617d17aa981456c069c474a9,617d17aa981456c069c474a9-4,2,그게 뭐 걔들 잘못이냐,False,IMMORAL_NONE,0
617d17aa981456c069c474a9,617d17aa981456c069c474a9-5,2,법이 그런 걸 어떡해,False,IMMORAL_NONE,0
617d17aa981456c069c474a9,617d17aa981456c069c474a9-6,1,내가 내는 세금으로 그 딴 놈들 월급이 나간다니 치가 떨린다,True,CENSURE,1.0
615d33fc78290791e9566c87,615d33fc78290791e9566c87-1,1,얼마나 못 사는 찌질한 동네면 애들이 문방구에서 절도를 해,True,"HATE,CENSURE",1.0
615d33fc78290791e9566c87,615d33fc78290791e9566c87-2,2,맞아 강남애들은 저런 짓 안하지,False,IMMORAL_NONE,0
615d33fc78290791e9566c87,615d33fc78290791e9566c87-3,1,동네가 인성이지. 먹고 사느라 바쁜 쓰레기 동네,True,"HATE,CENSURE",1.0
61b490d94d1386f6b3b5e651,61b490d94d1386f6b3b5e651-1,1,너는 무슨 영화가 좋아?,False,IMMORAL_NONE,0
61b490d94d1386f6b3b5e651,61b490d94d1386f6b3b5e651-2,2,나는 스릴러 영화 좋아해,False,IMMORAL_NONE,0
61b490d94d1386f6b3b5e651,61b490d94d1386f6b3b5e651-3,1,아 그래? 의외다~,False,IMMORAL_NONE,0
61b490d94d1386f6b3b5e651,61b490d94d1386f6b3b5e651-4,2,너는 무슨 영화 좋아하는데?,False,IMMORAL_NONE,0
61b490d94d1386f6b3b5e651,61b490d94d1386f6b3b5e651-5,1,나는 무조건 로맨스 ㅎㅎ,False,IMMORAL_NONE,0
61b490d94d1386f6b3b5e651,61b490d94d1386f6b3b5e651-6,2,기집애들은 맨날 로맨스만 찾더라,True,"HATE,CENSURE",1.0
61b490d94d1386f6b3b5e651,61b490d94d1386f6b3b5e651-7,2,기집애들이 그러니까 다들 한심하게 환상 속에 젖어서 사는거야,True,"HATE,CENSURE",1.0
615d340578290791e95698e3,615d340578290791e95698e3-1,1,세월호 애들 팔아 정권잡고 집안 식구들 다 나서서 세금 알차게 훑어먹는 기생충 패밀리,True,"HATE,CENSURE",2.0
615d340578290791e95698e3,615d340578290791e95698e3-2,2,불법성이 있으면 검찰에다 수사 의뢰를 해 뒤에서 욕하지 말고,False,IMMORAL_NONE,0
615d340578290791e95698e3,615d340578290791e95698e3-3,1,재난지원금 개미핥기 랭킹 1위 대통 아들 준드래곤 자랑스럽지 않나요 훠훠훠,True,"HATE,CENSURE",2.0
61921b8cb1bee6a4bd7be3e7,61921b8cb1bee6a4bd7be3e7-1,1,여기 유교 탈레반 틀딱들은 장기나 두는 기원으로 끄지라,True,CENSURE,2.0
61921b8cb1bee6a4bd7be3e7,61921b8cb1bee6a4bd7be3e7-2,1,미국이나 유럽은 마스크 벗는 것도 자유다,False,IMMORAL_NONE,0
61921b8cb1bee6a4bd7be3e7,61921b8cb1bee6a4bd7be3e7-3,2,그러니까 확진자랑 사망자가 많은 거야,False,IMMORAL_NONE,0
61921b93b1bee6a4bd7bee73,61921b93b1bee6a4bd7bee73-1,1,능력도 없는 것들이 재수좋게 촛불사기로 정권잡더니 대한민국을 개판으로 만들어놓네,True,CENSURE,1.0
61921b93b1bee6a4bd7bee73,61921b93b1bee6a4bd7bee73-2,2,청와대도 참 할 일 없다,False,IMMORAL_NONE,0
61921b93b1bee6a4bd7bee73,61921b93b1bee6a4bd7bee73-3,1,자기네 편만 무죄인가봐,False,IMMORAL_NONE,0
615d33ea78290791e9561e94,615d33ea78290791e9561e94-1,1,수능 폐지 주장하는 평가원장은 머리만 벗겨진게 아니라 지능도 벗겨졌노,True,CENSURE,2.0
615d33ea78290791e9561e94,615d33ea78290791e9561e94-2,2,수능 하나만으로 역량 가려내는거 솔직히 폐지해야하는건 맞음,False,IMMORAL_NONE,0
615d33ea78290791e9561e94,615d33ea78290791e9561e94-3,2,다만 수능보다 나은 툴이 없어서 문제임.,False,IMMORAL_NONE,0
619e91caae2e7b89e1c83344,619e91caae2e7b89e1c83344-1,1,#@인간및인간집단.인물.정치인.남성#는 #@인간및인간집단.인물.정치인.남성# 징계할 마음도 없으면서 긴급 소집은 왜 하냐?,False,IMMORAL_NONE,0
619e91caae2e7b89e1c83344,619e91caae2e7b89e1c83344-2,2,틀딱들한테 엄마 젖 더 빨고 오라고 박살 났겠지.,True,"CENSURE,DISCRIMINATION",1.0
619e91caae2e7b89e1c83344,619e91caae2e7b89e1c83344-3,1,"하는 짓은 멍청해도, 젖 빨 나이는 아니지 않냐? ㅋㅋㅋ",True,CENSURE,1.0
619e91caae2e7b89e1c83344,619e91caae2e7b89e1c83344-4,2,볼따구 젖살 보면 아직도 빨고 있을지도 몰라.,True,CENSURE,1.0
615281b8aab10bca18a49140,615281b8aab10bca18a49140-1,1,솔직히 한-일전은 절대 지면 안 되는 거 아니냐?,False,IMMORAL_NONE,0
615281b8aab10bca18a49140,615281b8aab10bca18a49140-2,2,국가대표들 군 면제 받고 연금 나오면 이제 볼 장 다 본거지.,True,CENSURE,1.0
615281b8aab10bca18a49140,615281b8aab10bca18a49140-3,1,하긴 지 앞가림 다 해놨는데 스코어 신경이나 쓰겠냐.,True,CENSURE,1.0
615281b8aab10bca18a49140,615281b8aab10bca18a49140-4,2,연봉 빵빵하고 잘 먹고 잘 살 텐데 대충 필드 뛰고 말겠지~,True,CENSURE,1.0
615281b8aab10bca18a49140,615281b8aab10bca18a49140-5,1,어우 진짜 근성도 없는 것들이 꼴에 국가대표라고 ㅉㅉ,True,CENSURE,2.0
615281b0aab10bca18a46a2f,615281b0aab10bca18a46a2f-1,1,조선족들은 싹 다 죽여버려야해,True,"DISCRIMINATION,HATE,CENSURE",3.0
615281b0aab10bca18a46a2f,615281b0aab10bca18a46a2f-2,2,왜? 기분나쁘긴하지 걔네들,True,CENSURE,3.0
615281b0aab10bca18a46a2f,615281b0aab10bca18a46a2f-3,1,우리나라 들어와서 범죄나 쳐 저지르는 것들을 살려놔서 뭐해?,True,CENSURE,3.0
615281b0aab10bca18a46a2f,615281b0aab10bca18a46a2f-4,2,항상 범죄를 저지르는건 아니잖아,False,IMMORAL_NONE,0
615281b0aab10bca18a46a2f,615281b0aab10bca18a46a2f-5,1,아니 거의 저지르잖아. 넌 걔네 커버치는거야? 미쳤냐?,True,CENSURE,3.0
615281b0aab10bca18a46a2f,615281b0aab10bca18a46a2f-6,2,커버가 아니라 전부는 아니니까..그렇지. 멍청해서 그런가 되게 감정적이네,True,CENSURE,3.0
615d340f78290791e956bf00,615d340f78290791e956bf00-1,1,중국에서 대입 등에서 영어 시험 날려버린대,False,IMMORAL_NONE,0
615d340f78290791e956bf00,615d340f78290791e956bf00-2,2,아 그렇게 하면 짱깨들이 영어 안배울 테니까 나라 지배하기 쉬워지겠네,True,DISCRIMINATION,1.0
615d340f78290791e956bf00,615d340f78290791e956bf00-3,1,미국입장에서는 짱깨들이 입국금지를 지들이 알아서 해주니 좋겠네ㅋㅋ,True,DISCRIMINATION,1.0
615d340578290791e95698b7,615d340578290791e95698b7-1,1,너 니 엄마 빚 못 갚으면 따먹고 섬에다 팔아버릴거야 알아?,True,"HATE,CENSURE,SEXUAL",3.0
615d340578290791e95698b7,615d340578290791e95698b7-2,2,왜 내가 빌린 것도 아닌데 나한테 와서 이래요?,False,IMMORAL_NONE,0
615d340578290791e95698b7,615d340578290791e95698b7-3,1,어쭈 화내니까 귀여운게 룸 에이스로 굴려먹으면 딱이네,True,"HATE,CENSURE,SEXUAL",3.0
615d33ea78290791e9561d1c,615d33ea78290791e9561d1c-1,1,이 양반은 도대체 어느 나라 대통령이냐 ?,False,IMMORAL_NONE,0
615d33ea78290791e9561d1c,615d33ea78290791e9561d1c-2,1,국민들 마음은 속 터지는데 혼자 나잇값 못하고 헛소리 작렬하고 있네.,True,CENSURE,2.0
615d33ea78290791e9561d1c,615d33ea78290791e9561d1c-3,2,#@#이가 봐도 얼마나 한심하면 저 인간보고 삶은 소라고 했겠냐 ㅋㅋ,True,CENSURE,2.0
615d340f78290791e956bdfb,615d340f78290791e956bdfb-1,1,누나 건포도보고 섰어요,True,SEXUAL,3.0
615d340f78290791e956bdfb,615d340f78290791e956bdfb-2,2,네 그럼 내리세요,False,IMMORAL_NONE,0
615d340f78290791e956bdfb,615d340f78290791e956bdfb-3,1,내꺼 빨아줄꺼 아니면 입 다물어라,True,SEXUAL,3.0
6173dbe59d1c76df12f4697d,6173dbe59d1c76df12f4697d-1,1,#@인간및인간집단.인물.방송인.여성#는 나이도 많아서 춤춰도 추하다 ㅋㅋㅋ,True,"CENSURE,DISCRIMINATION",2.0
6173dbe59d1c76df12f4697d,6173dbe59d1c76df12f4697d-2,1,섹시한 척해도 전혀 안 섹시하고 그냥 추잡스러움,True,CENSURE,2.0
6173dbe59d1c76df12f4697d,6173dbe59d1c76df12f4697d-3,2,섹시하려고 추는 춤 아니야,False,IMMORAL_NONE,0
6173dbe59d1c76df12f4697d,6173dbe59d1c76df12f4697d-4,2,그리고 나이가 무슨 상관이니,False,IMMORAL_NONE,0
6173dbe59d1c76df12f4697d,6173dbe59d1c76df12f4697d-5,2,이미 댄서 판에서 인정받은 사람임,False,IMMORAL_NONE,0
61921b90b1bee6a4bd7be8ea,61921b90b1bee6a4bd7be8ea-1,1,#@인간및인간집단.인물.정치인.남성# 빵꾸난 폐선에 승선하는구나,False,IMMORAL_NONE,0
61921b90b1bee6a4bd7be8ea,61921b90b1bee6a4bd7be8ea-2,1,아마 그 배는 머지 않아 침몰할 거야 ㅋㅋ,False,IMMORAL_NONE,0
61921b90b1bee6a4bd7be8ea,61921b90b1bee6a4bd7be8ea-3,2,이미 난파돼서 조난당한 니네나 잘하세요,True,CENSURE,1.0
615f9bacdcbfe5fa32e338c5,615f9bacdcbfe5fa32e338c5-1,1,날씨가 너무 오락가락해서 아침마자 옷고르는게 너무 난제야,False,IMMORAL_NONE,0
615f9bacdcbfe5fa32e338c5,615f9bacdcbfe5fa32e338c5-2,2,그냥 너가 옷이 더럽게 많아서 정신을 못차리는거겠지,True,CENSURE,2.0
615f9bacdcbfe5fa32e338c5,615f9bacdcbfe5fa32e338c5-3,1,야 나 옷 별로 없다니까 너는 왜 맨날 나보고 옷 많다고 주제넘는 소리를 해,True,CENSURE,2.0
619ce789ae2e7b89e1c26998,619ce789ae2e7b89e1c26998-1,1,#@인간및인간집단.인물.정치인.남성# 후보는 어때?,False,IMMORAL_NONE,0
619ce789ae2e7b89e1c26998,619ce789ae2e7b89e1c26998-2,2,벽에 똥칠할 꺼 같은 틀딱이 또 나댄다 싶지,True,"CENSURE,HATE",2.0
