file_name,모욕,욕설,외설,폭력위협/범죄조장,성혐오,연령,인종/지역,장애,종교,정치성향,직업,1단계Y/N,2-1단계Y/N,2-2단계Y/N,문장,대상하이라이트,정치성향Y/N,혐오 클래스,특정 집단,그 외,인종/지역Y/N,성혐오Y/N,연령Y/N,장애Y/N,종교Y/N,직업Y/N
C140075.json,1,0,0,0,2,0,0,0,0,0,0,Y,Y,N,돈있으면 한국여자 안건드리지,돈있으면 ''한국여자''' 안건드리지,,Y,N,N,,Y,,,,
C193008.json,1,0,0,0,1,0,0,0,0,0,0,Y,Y,Y,"''나래충''' ''극혐'''이네. 댓글 성비봐라 ㅋㅋㅋ 무겁다 무거워
","''나래충''' 극혐이네. 댓글 성비봐라 ㅋㅋㅋ 무겁다 무거워
",,Y,N,N,,Y,,,,
C188390.json,1,0,0,0,0,0,1,0,0,1,0,Y,Y,Y,한반도 서열 *위가 #@이름#이라 앞으로 한미훈련도 북한여자한테 허락받아 하는걸로 ''남조선 공산당'''이 정했습니다.. 북한지령받고 남남갈등 부추기는 간첩들이 곳곳에 퍼져 심히 걱정된다..또 한번 드루킹댓글조작으로 대선개입 하는거 아니지?? 6.25때 공산주의자들 전부 못죽인게 하늘위에 계신 국민영웅 #@이름#장군님이 피눈물 흘리고 있다 남과 북조선 두 독재자가 내년에 베이징에 가서 손잡고 이벤트쇼 벌리며 대선개입 하겠지??/,"한반도 서열 *위가 ''#@이름#'''이라 앞으로 한미훈련도 북한여자한테 허락받아 하는걸로 ''남조선 공산당'''이 정했습니다.. ''북한'''지령받고 남남갈등 부추기는 ''간첩'''들이 곳곳에 퍼져 심히 걱정된다..또 한번 드루킹댓글조작으로 대선개입 하는거 아니지?? 6.25때 공산주의자들 전부 못죽인게 하늘위에 계신 국민영웅 #@이름#장군님이 피눈물 흘리고 있다 남과 ''북조선''' 두 ''독재자'''가 내년에 베이징에 가서 손잡고 이벤트쇼 벌리며 대선개입 하겠지??/
",Y,Y,N,Y,Y,,,,,
C012399.json,2,1,0,0,0,0,0,0,0,2,0,Y,Y,Y,방역 대실패에도 불구하고 ''재앙이''' ''놈'''의 지지율이 40%가 넘는 아이러니! 제정신을 가지고 살자! ''?? ??'''들아!,방역 대실패에도 불구하고 ''재앙이''' 놈의 지지율이 40%가 넘는 아이러니! 제정신을 가지고 살자! ?? ??들아!,Y,Y,N,N,,,,,,
C012881.json,1,0,0,0,0,0,1,0,0,0,0,Y,Y,Y,우리나라꺼나 보여주지 ''관심없'''다 중국,우리나라꺼나 보여주지 관심없다 ''중국''',,Y,N,N,Y,,,,,
C038291.json,1,0,0,0,0,0,0,0,0,0,0,Y,Y,Y,고위 공직자들 가족이나 주변사람들이 가게하면 가지맙시다 특히 대통령 아들인 #@이름#씨 작품이나 그런건 관심도 주지 말자구요,''고위 공직자들 가족'''이나 ''주변사람'''들이 가게하면 가지맙시다 특히 대통령 아들인 #@이름#씨 작품이나 그런건 관심도 주지 말자구요,,N,N,Y,,,,,,
C105365.json,1,2,0,2,0,0,3,0,0,0,0,Y,Y,Y,''쪽바1리''' ''새끼'''들 다 걸려서 다 ''뒤져'''주길 ㅋ 저것들이랑 ''짱께'''들이랑 다를게 뭐임?,''쪽바1리''' 새끼들 다 걸려서 다 뒤져주길 ㅋ 저것들이랑 ''짱께'''들이랑 다를게 뭐임?,,Y,N,N,Y,,,,,
C031515.json,1,0,0,0,0,0,1,0,0,0,0,Y,Y,Y,피부가 검정색이란게 ''벼슬'''인 미국,피부가 검정색이란게 벼슬인 ''미국''',,Y,N,N,Y,,,,,
C083526.json,1,1,0,0,0,0,0,0,0,0,0,Y,Y,Y,#@이름# 이''놈'''이 국민 버리고 도망친 ''놈''' 인가요?,''#@이름#''' 이놈이 국민 버리고 도망친 놈 인가요?,,N,N,Y,,,,,,
C184725.json,1,1,0,0,0,0,1,0,0,1,0,Y,Y,Y,인민들 걱정하느라 수령님 살 빠졌다고 울먹이며 인터뷰하는 북한주민들 보니까 ''대깨문'''이 오버랩되더라.#@이름#연설때 입술에 밥풀인지 참외씬지 묻은걸보고 나라걱정하느라 피곤해서 입술터진거라고 울먹울먹하는게,인민들 걱정하느라 수령님 살 빠졌다고 울먹이며 인터뷰하는 ''북한'''주민들 보니까 ''대깨문'''이 오버랩되더라.''#@이름#'''연설때 입술에 밥풀인지 참외씬지 묻은걸보고 나라걱정하느라 피곤해서 입술터진거라고 울먹울먹하는게,Y,Y,N,Y,Y,,,,,
C013122.json,2,0,0,0,0,0,2,0,0,0,0,Y,Y,Y,일본 ''똥물'''이 어때서 일본 ''똥물''' 국가 일본 자기들 욕심 ''이기주의''' 국가,''일본''' 똥물이 어때서 ''일본''' 똥물 국가 ''일본''' 자기들 욕심 이기주의 국가,,Y,N,N,Y,,,,,
C116895.json,1,0,0,0,0,0,1,0,0,0,0,Y,Y,N,국민이 사망해도 통보도 없이 슬쩍 화장하는 베트남에 무엇을 더 바리냐,국민이 사망해도 통보도 없이 슬쩍 화장하는 ''베트남'''에 무엇을 더 바리냐,,Y,N,N,Y,,,,,
C132489.json,1,0,0,0,0,0,0,0,0,0,0,Y,Y,Y,"이 할아버지 고집쟁이 할베가 되었네,, 지인 아버님 장례식장도 못 가는 판에,, 생각이 너무 없으심","이 할아버지 고집쟁이 할베가 되었네,, 지인 아버님 장례식장도 못 가는 판에,, 생각이 너무 없으심",,N,N,Y,,,,,,
C019331.json,2,2,0,0,0,0,0,0,0,0,0,Y,Y,Y,''토착왜구''' #@이름# ''쓰방''' 시,토착왜구 ''#@이름#''' 쓰방 시,,N,N,Y,,,,,,
C166250.json,2,2,0,0,2,0,0,0,0,0,0,Y,Y,Y,''????''' ''??'''같은 ''꼴페미''' 원조~ 넌 뇌물 받아 먹은 범죄자야~ 조용히 하고 평생 자숙해라~,???? ??같은 ''꼴페미''' 원조~ 넌 뇌물 받아 먹은 범죄자야~ 조용히 하고 평생 자숙해라~,,Y,N,N,,Y,,,,
C179479.json,1,0,0,0,0,0,0,0,0,0,0,Y,Y,Y,그 대학 수준을 알겠다~교수란 ''작자'''가 저러니….쯧,그 ''대학''' 수준을 알겠다~''교수'''란 작자가 저러니….쯧,,N,N,Y,,,,,,
C099274.json,1,3,0,0,0,0,0,0,0,0,0,Y,Y,Y,결론은 타임지의 기사를 좋게보는 시각과 그 반대의 시각이 공존한다는거지. 이 기사가 반론 형식으로 내보내진 기사라는거 안읽었냐? 그저 ''쳐''' 반대만 할줄 아는 인간들 댓글 ''뽄새'''가 ㅉㅉㅉㅉ,결론은 타임지의 기사를 좋게보는 시각과 그 반대의 시각이 공존한다는거지. 이 기사가 반론 형식으로 내보내진 기사라는거 안읽었냐? 그저 쳐 ''반대만 할줄 아는 인간'''들 댓글 뽄새가 ㅉㅉㅉㅉ,,N,Y,N,,,,,,
C002140.json,1,0,0,1,0,0,1,0,0,0,0,Y,Y,Y,중국인줄 알고 ''폭행'''했다고 봅니다,''중국'''인줄 알고 폭행했다고 봅니다,,Y,N,N,Y,,,,,
C194223.json,2,1,0,0,0,0,1,0,0,0,0,Y,N,Y,"무슨 장례식장이 패션쇼장이냐#@이름# 행거치프는 뭐냐 OOO 외국''넘'''이라 그런지 예의도 몰라
",무슨 장례식장이 패션쇼장이냐#@이름# 행거치프는 뭐냐 OOO 외국넘이라 그런지 예의도 몰라,N,Y,N,N,Y,N,N,N,N,N
C166407.json,2,1,0,0,0,0,0,0,0,0,0,Y,Y,Y,"#@이름#이 짐승만도 못한''놈'''이 사퇴해야지, ''뻔뻔'''한''놈'''","''#@이름#'''이 ''짐승만도 못한놈'''이 사퇴해야지, 뻔뻔한놈",,N,N,Y,,,,,,
C033943.json,2,0,0,0,0,0,0,0,0,0,2,Y,Y,Y,''판새'''가 또 한건했군~,''판새'''가 또 한건했군~,,Y,N,N,,,,,,Y
C161482.json,2,1,0,0,0,2,0,0,0,1,0,Y,Y,Y,"ㅋㅋㅋ 40대가 문재인 주 지지층이라며? 지금 문정권이 ''존나'''게 내는 빚, 앞으로 니들이 20년간 ''죠 빠지'''게 일해서 갚아야하는 빚이다. 일 열심히들 해라~ ㅋㅋ","ㅋㅋㅋ ''40대'''가 ''문재인''' 주 지지층이라며? 지금 ''문정권'''이 존나게 내는 빚, 앞으로 니들이 20년간 죠 빠지게 일해서 갚아야하는 빚이다. 일 열심히들 해라~ ㅋㅋ",Y,Y,N,N,,,Y,,,
C076650.json,1,0,0,0,0,0,0,1,0,0,0,Y,N,Y,''정신병자''' 아니야 저거?!!,정신병자 아니야 저거?!!,N,Y,N,N,N,N,N,Y,N,N
C033639.json,1,0,0,0,0,1,0,0,0,0,0,Y,Y,Y,유학생인 나에게 백신 접종권이 도착한거보면 확실히 일본 백신 넘쳐나는거 맞아 일본은 화이자 모더나 접종하고 한국은 그냥 백신이라면 아무거나 놔주는데 선진국에서 ''아제''' 접종제한건 이유는 있는거같음,유학생인 나에게 백신 접종권이 도착한거보면 확실히 일본 백신 넘쳐나는거 맞아 일본은 화이자 모더나 접종하고 한국은 그냥 백신이라면 아무거나 놔주는데 선진국에서 ''아제''' 접종제한건 이유는 있는거같음,,Y,N,N,,,Y,,,
C098047.json,1,0,0,0,0,0,1,0,0,0,0,Y,Y,Y,좀 머꼬산다고 국수주의자 되는거지 뭐 ''짱깨뽕''',좀 머꼬산다고 국수주의자 되는거지 뭐 ''짱깨'''뽕,,Y,N,N,Y,,,,,
C138979.json,0,2,0,1,0,0,0,0,0,0,0,Y,Y,Y,0대우리딸이 13키로가 넘는다 저 ''짐승새끼'''들을 ''죽여'''야된다,0대우리딸이 13키로가 넘는다 저 짐승새끼들을 죽여야된다,,N,N,Y,,,,,,
C158759.json,1,0,0,0,0,0,0,0,0,1,0,Y,Y,Y,이미 지하철이 아침부터 만원인데 땀까지 흘리고 에어컨 풀가동 하는 공간도 방역이란 없는데 집회 허용하고 #@이름# ''탄핵'''집회 가야한다! 이게 나라냐! 코로나 방역이용하는 좌파 물러나라!,이미 지하철이 아침부터 만원인데 땀까지 흘리고 에어컨 풀가동 하는 공간도 방역이란 없는데 집회 허용하고 ''#@이름#''' 탄핵집회 가야한다! 이게 나라냐! 코로나 방역이용하는 ''좌파''' 물러나라!,Y,Y,N,N,,,,,,
C060147.json,1,0,0,0,0,0,0,0,0,0,2,Y,Y,Y,"그늘진 곳 차 세워놓고 뭣들 하는건지 참 ''나태'''하고 ''무능'''하고''고압'''적이고 ''귀차니즘'''에 빠진 경찰도 참 많은 것이 이런 ''참사'''를
","그늘진 곳 차 세워놓고 뭣들 하는건지 참 나태하고 무능하고 고압적이고 귀차니즘에 빠진 ''경찰'''도 참 많은 것이 이런 참사를
",,Y,N,N,,,,,,Y
C057650.json,2,0,0,0,0,0,0,0,0,1,0,Y,Y,N,집권해서 3년동안 팽팽 놀며 제대로 조사안하고 이제서야 세월호 조사하는 #@이름#은 직권 남용 업무방해로 탄핵감이다 . 180석이나 가지고 지맘대로 법처리 하면서도 그 아이들의 원한을 여태까지 3년동안 뭉개다 이제서야 조사한다는건 정말 나쁜 놈들이다 .180석이나 있으면서 이렇게 조사를 지연시킨 집권세력 꿍꿍이를 수사해야한다.,"집권해서 3년동안 팽팽 놀며 제대로 조사안하고 이제서야 세월호 조사하는 ''#@이름#'''은 직권 남용 업무방해로 탄핵감이다 . 180석이나 가지고 지맘대로 법처리 하면서도 그 아이들의 원한을 여태까지 3년동안 뭉개다 이제서야 조사한다는건 정말 나쁜 놈들이다 .180석이나 있으면서 이렇게 조사를 지연시킨 집권세력 꿍꿍이를 수사해야한다.
",Y,Y,N,N,,,,,,
C191436.json,1,1,0,0,0,0,0,0,0,2,0,Y,Y,Y,#@이름#는 해외까지 쫓아가서 ''?? 생쑈질'''을 해놓고. ㅋㅋㅋㅋㅋㅋㅋ 하여간 좌파 인간들 하나같이 내로남불 ''역겨'''워. 고위공직에 ''쓰레기'''들 줄줄이 박아놓고. 정권 바뀌면 싸그리 정리 뿌리채 뽑아야된다 ''쓰레기'''들.,''#@이름#'''는 해외까지 쫓아가서 ?? 생쑈질을 해놓고. ㅋㅋㅋㅋㅋㅋㅋ 하여간 좌파 인간들 하나같이 내로남불 역겨워. 고위공직에 쓰레기들 줄줄이 박아놓고. 정권 바뀌면 싸그리 정리 뿌리채 뽑아야된다 쓰레기들.,Y,Y,N,N,,,,,,
C056585.json,2,1,0,0,0,0,0,0,0,0,0,Y,Y,Y,광화문 패거리들 원죄는? 최초로 ''싸질러''' 놓은 ''넘'''들부터,''광화문 패거리'''들 원죄는? 최초로 싸질러 놓은 넘들부터,,N,Y,N,,,,,,
C008044.json,2,0,0,0,0,0,0,0,0,0,0,Y,Y,Y,첫째지도자가 똑똑해야함. 지도자가''어리버리''' ''어정쩡'''이면 나라전체는물론국민까지 ''x 으로취급'''받는거몰라?,첫째''지도자'''가 똑똑해야함. ''지도자'''가어리버리 어정쩡이면 나라전체는물론국민까지 x 으로취급받는거몰라?,,N,N,Y,,,,,,
C099702.json,2,2,0,0,0,0,0,0,0,2,0,Y,Y,Y,일본에만 ''발악'''하는 ''대깨문'''들 특징 - 짜장면 ''좉나''' 좋아함.. #@이름# 짜파구리 먹을 때 같이 ''처'''먹음,일본에만 발악하는 ''대깨문'''들 특징 - 짜장면 좉나 좋아함.. ''#@이름#''' 짜파구리 먹을 때 같이 처먹음,Y,Y,N,Y,,,,,,
C111208.json,2,0,0,0,0,0,2,0,0,0,0,Y,Y,Y,"
아직도 토착왜구 드립치는 ''뇌절'''온 것들 많네. 팩트: 이나라엔 토착''짱깨'''와 토착''빨갱이'''만 있지 토착왜구 따윈 없다","
아직도 토착왜구 드립치는 뇌절온 것들 많네. 팩트: 이나라엔 토착''짱깨'''와 토착''빨갱이'''만 있지 토착''왜구''' 따윈 없다",,Y,N,N,Y,,,,,
C055418.json,2,1,0,0,0,0,0,0,0,0,0,Y,Y,Y,도대체 기본이라도 상식적으로 하는게 1이라도 있냐??!!!#@이름#.... ''재앙'''으로 국민들은 ''생지옥'''과 ''아비규환'''....첨으로 ''뻔뻔스런''' 3대가 ''천벌 벋'''을몸..,도대체 기본이라도 상식적으로 하는게 1이라도 있냐??!!!''#@이름#'''.... 재앙으로 국민들은 생지옥과 아비규환....첨으로 뻔뻔스런 3대가 천벌 벋을몸..,,N,N,Y,,,,,,
C052370.json,1,0,0,0,0,0,0,0,0,2,0,Y,N,Y,똥을 된장이라고 우기는 ''문똥''' 패거리 지긋지긋해요. 하루빨리 몰아내야 나라가 살아요,똥을 된장이라고 우기는 문똥 패거리 지긋지긋해요. 하루빨리 몰아내야 나라가 살아요,Y,Y,N,N,N,N,N,N,N,N
C172020.json,1,0,0,0,0,0,0,0,0,0,0,Y,Y,Y,#@이름#은 절대 대통령은 못되는걸 자신은 알고 있네.. 지사직이라 유지해야지 아니면 어디 ''비려나먹'''겠나 ...,''#@이름#'''은 절대 대통령은 못되는걸 자신은 알고 있네.. 지사직이라 유지해야지 아니면 어디 비려나먹겠나 ...,,N,N,Y,,,,,,
C175406.json,2,0,0,0,0,0,0,0,0,1,0,Y,Y,Y,"보수가 오랫동안 잘못해서 민주가 과반수 이상 여당이지만 #@이름#이 같은 인물이 민주당 조긍씩 ''말아먹'''어서, 5년전 거도 잊어버리게 만들었음. #@이름#이 나오면 다시 보수가 정권을 잡아야 나라가 될것같다. 민주당 정권 유지 할려면 #@이름#이 ''쳐내'''라","''보수'''가 오랫동안 잘못해서''민주'''가 과반수 이상 여당이지만 ''#@이름#'''이 같은 인물이 ''민주당''' 조긍씩 말아먹어서, 5년전 거도 잊어버리게 만들었음. ''#@이름#'''이 나오면 다시 ''보수'''가 정권을 잡아야 나라가 될것같다. ''민주당''' 정권 유지 할려면 ''#@이름#'''이 쳐내라",Y,Y,N,N,,,,,,
C073579.json,1,0,0,0,0,0,2,0,0,0,0,Y,Y,Y,그래서 어쨌다는겁니까? 증조부가 조선총독부 표창을 받았다고 합시다. 그래서 어쨌다는겁니까? 설마 ''북괴'''처럼 연좌제로 모는거 아니죠?,그래서 어쨌다는겁니까? 증조부가 조선총독부 표창을 받았다고 합시다. 그래서 어쨌다는겁니까? 설마 ''북괴'''처럼 연좌제로 모는거 아니죠?,,Y,N,N,Y,,,,,
C183213.json,0,2,0,0,0,0,0,0,0,0,0,Y,Y,Y,#@이름#야. T자고 뭐고 너는 이제 절대 정치 못하니 조용히 ''꺼져''' 있어라.,''#@이름#'''야. T자고 뭐고 너는 이제 절대 정치 못하니 조용히 꺼져 있어라.,,N,N,Y,,,,,,
C141809.json,2,0,0,0,0,0,0,0,0,0,0,Y,Y,Y,OOO의방가 ''패륜'''의방가,OOO의''방가''' 패륜의''방가''',,N,Y,N,,,,,,
C135214.json,1,1,0,0,0,0,0,0,0,0,0,Y,Y,Y,운동밥 먹는''놈'''들 뻔한것 아닌가?술.여자.차 안좋아하면 ''시채'''지?요즘 티비에서 운동출신들 아니라고 봅니다.인맥으로 하나둘씩 출현해서 뜨게되고 잘못되도 한참 잘못됐어~,''운동밥 먹는놈'''들 뻔한것 아닌가?술.여자.차 안좋아하면 시채지?요즘 티비에서 ''운동출신'''들 아니라고 봅니다.인맥으로 하나둘씩 출현해서 뜨게되고 잘못되도 한참 잘못됐어~,,N,Y,N,,,,,,
C113954.json,1,1,0,0,0,0,0,0,0,1,0,Y,Y,Y,비서들이 써준 A4지 없으면 ''조둥이''' 열지 못하는 문씨하고는 격이 다르군,비서들이 써준 A4지 없으면 조둥이 열지 못하는 ''문씨'''하고는 격이 다르군,Y,Y,N,N,,,,,,
C066291.json,2,0,0,0,0,0,0,0,0,0,0,Y,Y,Y,#@이름#이되면 민주당 ''박살날'''듯...저성질에 가만 두겠나 국민들도 다시 실수하면 안된다 기본 인성이 가장중요 이젠 제대로 뽑자,''#@이름#'''이되면 민주당 박살날듯...저성질에 가만 두겠나 국민들도 다시 실수하면 안된다 기본 인성이 가장중요 이젠 제대로 뽑자,,Y,N,N,,,,,,
C112385.json,2,0,0,0,0,0,2,0,0,0,0,Y,N,Y,땅덩어리크고 인구 많다고 우월한건가? 그큰 땅덩어리에 겨우 그정도의 인물밖에 없으면서 도대체 무엇으로 대국이길 바라는건지....OOO ''꼴갑'''한다는말이 생각나네,땅덩어리크고 인구 많다고 우월한건가?  그큰 땅덩어리에 겨우 그정도의 인물밖에 없으면서 도대체 무엇으로 대국이길 바라는건지....OOO 꼴갑한다는말이 생각나네,N,Y,N,N,Y,N,N,N,N,N
C100879.json,1,0,0,0,0,0,2,0,0,0,0,Y,N,Y,*위도 #@이름# 없었으면 불가능이였고 브라질 ''껌둥이'''는 남자아니냐?,*위도 #@이름# 없었으면 불가능이였고 브라질 껌둥이는 남자아니냐?,N,Y,N,N,Y,N,N,N,N,N
C071794.json,2,0,0,0,0,0,0,0,0,0,0,Y,Y,Y,어제 여론조사 한군데  막더니 지들이 앞선다고 ㅋ 더더더 ''더럽'''다 #@이름#아 ''구질구질하'''다 더더더 ''짓'''어라 내년엔 꼭 누가당신을 심판하는지,어제 여론조사 한군데  막더니 지들이 앞선다고 ㅋ 더더더 더럽다 ''#@이름#'''아 구질구질하다 더더더 짓어라 내년엔 꼭 누가당신을 심판하는지,,N,N,Y,,,,,,
C120620.json,2,1,0,0,0,0,0,0,0,2,0,Y,Y,Y,대한민국도   문 가''놈'''이  4년동안  완전히    ''망쳐''' 놨다,대한민국도   ''문''' 가놈이  4년동안  완전히    망쳐 놨다,Y,Y,N,N,,,,,,
C086379.json,1,0,0,0,0,0,0,0,0,1,1,Y,N,Y,제목번역내가 검찰총장이였거든~''내 밑에 후배들 있는데''' 너네가 내가족을 건들여?자신있으면 ''덤비삼'''~,제목번역내가 검찰총장이였거든~내 밑에 후배들 있는데 너네가 내가족을 건들여?자신있으면 덤비삼~,Y,Y,N,Y,N,N,N,N,N,Y
C122217.json,1,0,0,0,0,0,0,0,0,2,2,Y,Y,Y,MBC 가 방송국이라고 ???''좌빨''' 노조들을 놀이터자나 ~유튜브만도 못한데 ~~~~~~,MBC 가 방송국이라고 ???''좌빨 노조'''들을 놀이터자나 ~유튜브만도 못한데 ~~~~~~,Y,Y,N,N,,,,,,Y
C160434.json,2,0,0,0,0,0,0,0,0,1,0,Y,Y,Y,"''국짐당''' ''바끄네''' ''공산당''' 전쟁승리 기념 체제 홍보 중국 전승절 참석했다 미국에 ''팽'''''당하'''고 사드 강제배치당하고 중국 경제 보복 초래하고 미국한탠 ''개'''무시당하고 ㅉㅉㅉ
","''국짐당''' ''바끄네''' 공산당 전쟁승리 기념 체제 홍보 중국 전승절 참석했다 미국에 팽당하고 사드 강제배치당하고 중국 경제 보복 초래하고 미국한탠 개무시당하고 ㅉㅉㅉ
",Y,N,Y,Y,,,,,,
C013448.json,1,0,0,0,0,0,0,0,0,1,0,Y,Y,N,mbc아직 시청하는 사람있나?저희는아예 지인들도 안봐요 나쁜좌들,''mbc'''아직 시청하는 사람있나?저희는아예 지인들도 안봐요 나쁜''좌'''들,Y,Y,N,Y,,,,,,
C144730.json,1,0,0,0,0,0,0,0,0,1,0,Y,N,N,뭐주고 뺨 맞는 꼴이지 하는짓이 정권 수준보소..,뭐주고 뺨 맞는 꼴이지 하는짓이 정권 수준보소..,Y,Y,Y,N,N,N,N,N,N,N
C145661.json,1,1,0,1,0,0,0,0,0,0,0,Y,N,Y,전형적인 골목 ''불량배'''로군....저런 ''놈'''은 ''손''' 좀 ''봐줘'''야 돼.,전형적인 골목 불량배로군....저런 놈은 손 좀 봐줘야 돼.,N,N,N,Y,N,N,N,N,N,N
C121733.json,2,0,0,0,0,0,0,0,0,1,0,Y,Y,Y,문득 생각해..탈레반과 북한 어디가 더 공포정치일까~~어디가 더 인권을 침해할까~단지 북한을 동포라는이유로 물고 빠는이들은 탈레반도 아프칸인들과 동포라는건알까~북한을 물고 ''빠'''는이들이 탈레반을 욕할 자격이나 있을까..나도 대학때 운동권이고 반미를외쳤지만  그들의 실상을 본 지금은...그래서 지금이정권에 감사한다 30년 넘게 내눈에 씌워진 좌파 사회주의의 환상을 깨주었거든...앞으로 내가 좌파를 찍어줄일은 없게되었거든,문득 생각해..탈레반과 북한 어디가 더 공포정치일까~~어디가 더 인권을 침해할까~단지 북한을 동포라는이유로 물고 빠는이들은 탈레반도 아프칸인들과 동포라는건알까~북한을 물고 빠는이들이 탈레반을 욕할 자격이나 있을까..나도 대학때 운동권이고 반미를외쳤지만  그들의 실상을 본 지금은...그래서 지금이정권에 감사한다 30년 넘게 내눈에 씌워진 ''좌파''' ''사회주의'''의 환상을 깨주었거든...앞으로 내가 좌파를 찍어줄일은 없게되었거든,Y,Y,N,N,,,,,,
C029496.json,2,0,0,0,0,0,0,0,0,0,0,Y,Y,Y,일본 돈 날라간 걸 왜 우리가 걱정하나. 별 ''쓸데없'''는 기사 쓰고 ''자빠졌'''네. 진짜.,일본 돈 날라간 걸 왜 우리가 걱정하나. 별 쓸데없는 기사 쓰고 자빠졌네. 진짜.,,N,N,Y,,,,,,
C122961.json,2,3,0,0,0,0,0,0,0,0,0,Y,Y,Y,니 ''애미'''''애비'''가 동의해서 출연료 다 받아 ''쳐'''먹지 않았냐,니 ''애미'''''애비'''가 동의해서 출연료 다 받아 쳐먹지 않았냐,,N,Y,N,,,,,,
C048930.json,2,0,0,0,0,0,0,0,0,0,0,Y,Y,Y,진짜 ''쪽팔리'''네 MBC ''사장''' ''내려와'''라.,진짜 쪽팔리네 ''MBC 사장''' 내려와라.,,N,N,Y,,,,,,
C142851.json,0,2,0,0,0,0,0,0,0,0,0,Y,Y,Y,''버 러''' #@이름# 노 총 ''ㅅ ㅐ ㄲ ㅣ''' 들,버 러 ''#@이름#''' ''노 총''' ㅅ ㅐ ㄲ ㅣ 들,,N,Y,Y,,,,,,
C113090.json,2,0,0,0,0,0,0,0,0,2,0,Y,N,Y,우린 ''재앙'''이란것에 하두당해서 ufo감흥 없음,우린 재앙이란것에 하두당해서 ufo감흥 없음,Y,Y,N,N,N,N,N,N,N,N
C180094.json,2,3,0,2,0,0,0,0,0,0,0,Y,Y,Y,한미연합훈련 연기연판장에 찬성한 74명 ''기생충''' ''간첩'''명단에 #@이름# 간첩한마리 추가요~ 이들 간첩명단 절대잊지말자 !!!!!! 현재 북송명단 #@이름#+74명 간첩의원+#@이름# = 76명!! 북송법만들어 이들의 로망인 #@이름#에게 편도로 보내주자!! 후회한다고 왕복은 No~ No~ #@이름# 노예로 살던 고사포로 뼈가루가되던 지 팔자~ ㅋ,''한미연합훈련 연기연판장에 찬성한 74명''' 기생충 간첩명단에 ''#@이름#''' 간첩한마리 추가요~ 이들 간첩명단 절대잊지말자 !!!!!! 현재 북송명단 ''#@이름#'''+''74명 간첩의원'''+''#@이름#''' = 76명!! 북송법만들어 이들의 로망인 ''#@이름#'''에게 편도로 보내주자!! 후회한다고 왕복은 No~ No~ #@이름# 노예로 살던 고사포로 뼈가루가되던 지 팔자~ ㅋ,,N,Y,Y,,,,,,
C116830.json,2,1,0,0,0,0,0,0,0,0,0,Y,Y,Y,이다영??? 인간''쓰레기'''???? 그딴 ''연''' 들 ''까지'''리그래,''이다영'''??? 인간쓰레기???? 그딴 연 들 까지리그래,,N,N,Y,,,,,,
C076138.json,1,0,0,0,0,0,0,0,0,0,0,Y,Y,Y,#@이름#아. 넌. 도대체 ''죄명'''이. ''몇개'''니?,''#@이름#'''아. 넌. 도대체 죄명이. 몇개니?,,N,N,Y,,,,,,
C084229.json,2,0,0,0,0,0,0,0,0,0,0,Y,Y,Y,다 ''말아먹'''고 이제와서 ''쩝쩝이''' 하는 ''꼬라지''' 하고는... 그냥 속시원히 올림픽 ''보이콧'''해라. 올림픽 불참하면 너의 줏대는 내가 인정하마.,다 말아먹고 이제와서 쩝쩝이 하는 꼬라지 하고는... 그냥 속시원히 ''올림픽''' 보이콧해라. ''올림픽''' 불참하면 너의 줏대는 내가 인정하마.,,N,N,Y,,,,,,
C037083.json,2,0,0,0,0,0,0,0,0,0,2,Y,Y,Y,시장이나부시장이나 ''OOO'''들?,''시장'''이나''부시장'''이나 OOO들?,,Y,N,N,,,,,,Y
C069059.json,2,0,0,0,0,0,0,0,0,2,0,Y,Y,Y,"일본 아시히가 해외? 아사히는 일본내 ''좌빨'''언론임 그리고 이법은 대한민국 ''좌빨'''언론의 자폭법임 ''멍청한''' ''개'''''돼지''' 보수들이 ''똥오줌 못가리'''고 민주당이 통과시켰으니 무조건 반대하고있음 ''멍청하'''게 이분법적 사고로 이해를 하니 원.. 거짓뉴스,언론으로 감옥가고 정권뺏긴게 보수임 자유주의는 진실을 중요시해야하고 자유에 따른 책임이 뒤따른다는걸 주장해야하는거임 거짓을 유포하면 책임을 지는게 너무나도 통상적인 이해이고 정상인의 사고임","일본 ''아시히'''가 해외? ''아사히'''는 일본내 ''좌빨언론'''임 그리고 이법은 대한민국 ''좌빨언론'''의 자폭법임 멍청한 개돼지 ''보수'''들이 똥오줌 못가리고 ''민주당'''이 통과시켰으니 무조건 반대하고있음 멍청하게 이분법적 사고로 이해를 하니 원.. 거짓뉴스,언론으로 감옥가고 정권뺏긴게 ''보수'''임 자유주의는 진실을 중요시해야하고 자유에 따른 책임이 뒤따른다는걸 주장해야하는거임 거짓을 유포하면 책임을 지는게 너무나도 통상적인 이해이고 정상인의 사고임",Y,Y,N,Y,,,,,,
C106232.json,0,1,0,2,0,0,0,0,0,0,0,Y,Y,Y,어떤목사 : #@이름# 까불면 나한테 ''죽'''어,''어떤목사 : #@이름#''' 까불면 나한테 죽어,,N,N,Y,,,,,,
